county,fair,year,apple_type,apple_totals
Aroostook ,Northern Maine Fair (AK02),1915,Fameuse,23
Aroostook ,Northern Maine Fair (AK02),1915,Hayford's Sweet,23
Aroostook ,Northern Maine Fair (AK02),1915,Ladies' Sweet,23
Aroostook ,Northern Maine Fair (AK02),1915,Longfield,23
Aroostook ,Northern Maine Fair (AK02),1915,McIntosh Red,23
Aroostook ,Northern Maine Fair (AK02),1915,Monroe Sweet,23
Aroostook ,Northern Maine Fair (AK02),1915,Montreal Peach,23
Aroostook ,Northern Maine Fair (AK02),1915,New Brunswick Greening,23
Aroostook ,Northern Maine Fair (AK02),1915,Quebec Sweet,23
Aroostook ,Northern Maine Fair (AK02),1915,Red Astrachan,23
Aroostook ,Northern Maine Fair (AK02),1915,Sops of Wine,23
Aroostook ,Northern Maine Fair (AK02),1915,Tetofsky,23
Aroostook ,Northern Maine Fair (AK02),1915,Wealthy,23
Aroostook ,Northern Maine Fair (AK02),1915,Wolf River,23
Aroostook ,Northern Maine Fair (AK02),1915,Yellow Bellflower,23
Aroostook ,Northern Maine Fair (AK02),1915,Yellow Transparent,23
Aroostook ,Northern Maine Fair (AK02),1916,Alexander,24
Aroostook ,Northern Maine Fair (AK02),1916,Araboskoe,24
Aroostook ,Northern Maine Fair (AK02),1916,Arctic,24
Aroostook ,Northern Maine Fair (AK02),1916,Duchess,24
Aroostook ,Northern Maine Fair (AK02),1916,Dudley's Winter,24
Aroostook ,Northern Maine Fair (AK02),1916,Early Scarlet,24
Aroostook ,Northern Maine Fair (AK02),1916,Early Sweet,24
Aroostook ,Northern Maine Fair (AK02),1916,Fameuse,24
Aroostook ,Northern Maine Fair (AK02),1916,Hayford's Sweet,24
Aroostook ,Northern Maine Fair (AK02),1916,Hubbardston Nonesuch,24
Aroostook ,Northern Maine Fair (AK02),1916,Ladies' Sweet,24
Aroostook ,Northern Maine Fair (AK02),1916,Longfield,24
Aroostook ,Northern Maine Fair (AK02),1916,McIntosh Red,24
Aroostook ,Northern Maine Fair (AK02),1916,Monroe Sweet,24
Aroostook ,Northern Maine Fair (AK02),1916,Montreal Peach,24
Aroostook ,Northern Maine Fair (AK02),1916,New Brunswick Greening,24
Aroostook ,Northern Maine Fair (AK02),1916,Quebec Sweet,24
Aroostook ,Northern Maine Fair (AK02),1916,Red Astrachan,24
Aroostook ,Northern Maine Fair (AK02),1916,Sops of Wine,24
Aroostook ,Northern Maine Fair (AK02),1916,Tetofsky,24
Aroostook ,Northern Maine Fair (AK02),1916,Walbridge,24
Aroostook ,Northern Maine Fair (AK02),1916,Wealthy,24
Aroostook ,Northern Maine Fair (AK02),1916,Wolf River,24
Aroostook ,Northern Maine Fair (AK02),1916,Yellow Transparent,24
Aroostook ,Northern Maine Fair (AK02),1917,Alexander,20
Aroostook ,Northern Maine Fair (AK02),1917,Arctic,20
Aroostook ,Northern Maine Fair (AK02),1917,Duchess,20
Aroostook ,Northern Maine Fair (AK02),1917,Dudley's Winter,20
Aroostook ,Northern Maine Fair (AK02),1917,Early Scarlet,20
Aroostook ,Northern Maine Fair (AK02),1917,Early Sweet,20
Aroostook ,Northern Maine Fair (AK02),1917,Fameuse,20
Aroostook ,Northern Maine Fair (AK02),1917,Ladies' Sweet,20
Aroostook ,Northern Maine Fair (AK02),1917,Longfield,20
Aroostook ,Northern Maine Fair (AK02),1917,McIntosh Red,20
Aroostook ,Northern Maine Fair (AK02),1917,Monroe Sweet,20
Aroostook ,Northern Maine Fair (AK02),1917,Montreal Peach,20
Aroostook ,Northern Maine Fair (AK02),1917,New Brunswick Greening,20
Aroostook ,Northern Maine Fair (AK02),1917,Quebec Sweet,20
Aroostook ,Northern Maine Fair (AK02),1917,Red Astrachan,20
Aroostook ,Northern Maine Fair (AK02),1917,Sops of Wine,20
Aroostook ,Northern Maine Fair (AK02),1917,Tetofsky,20
Aroostook ,Northern Maine Fair (AK02),1917,Wealthy,20
Aroostook ,Northern Maine Fair (AK02),1917,Wolf River,20
Aroostook ,Northern Maine Fair (AK02),1917,Yellow Transparent,20
Aroostook ,Northern Maine Fair (AK02),1918,Alexander,22
Aroostook ,Northern Maine Fair (AK02),1918,Araboskoe,22
Aroostook ,Northern Maine Fair (AK02),1918,Autumn Strawberry,22
Aroostook ,Northern Maine Fair (AK02),1918,Duchess,22
Aroostook ,Northern Maine Fair (AK02),1918,Dudley's Winter,22
Aroostook ,Northern Maine Fair (AK02),1918,Early Scarlet,22
Aroostook ,Northern Maine Fair (AK02),1918,Early Sweet,22
Aroostook ,Northern Maine Fair (AK02),1918,Fameuse,22
Aroostook ,Northern Maine Fair (AK02),1918,Hubbardston Nonesuch,22
Aroostook ,Northern Maine Fair (AK02),1918,Ladies' Sweet,22
Aroostook ,Northern Maine Fair (AK02),1918,Longfield,22
Aroostook ,Northern Maine Fair (AK02),1918,McIntosh Red,22
Aroostook ,Northern Maine Fair (AK02),1918,Milding,22
Aroostook ,Northern Maine Fair (AK02),1918,Monroe Sweet,22
Aroostook ,Northern Maine Fair (AK02),1918,Montreal Peach,22
Aroostook ,Northern Maine Fair (AK02),1918,New Brunswick Greening,22
Aroostook ,Northern Maine Fair (AK02),1918,Quebec Sweet,22
Aroostook ,Northern Maine Fair (AK02),1918,Red Astrachan,22
Aroostook ,Northern Maine Fair (AK02),1918,Tetofsky,22
Aroostook ,Northern Maine Fair (AK02),1918,Wealthy,22
Aroostook ,Northern Maine Fair (AK02),1918,Wolf River,22
Aroostook ,Northern Maine Fair (AK02),1918,Yellow Transparent,22
Aroostook ,Northern Maine Fair (AK02),1919,Alexander,23
Aroostook ,Northern Maine Fair (AK02),1919,Araboskoe,23
Aroostook ,Northern Maine Fair (AK02),1919,Arctic,23
Aroostook ,Northern Maine Fair (AK02),1919,Duchess,23
Aroostook ,Northern Maine Fair (AK02),1919,Dudley's Winter,23
Aroostook ,Northern Maine Fair (AK02),1919,Early Scarlet,23
Aroostook ,Northern Maine Fair (AK02),1919,Early Sweet,23
Aroostook ,Northern Maine Fair (AK02),1919,Fameuse,23
Aroostook ,Northern Maine Fair (AK02),1919,Hayford's Sweet,23
Aroostook ,Northern Maine Fair (AK02),1919,Jacobs Sweet,23
Aroostook ,Northern Maine Fair (AK02),1919,Ladies' Sweet,23
Aroostook ,Northern Maine Fair (AK02),1919,Longfield,23
Aroostook ,Northern Maine Fair (AK02),1919,McIntosh Red,23
Aroostook ,Northern Maine Fair (AK02),1919,Monroe Sweet,23
Aroostook ,Northern Maine Fair (AK02),1919,Montreal Peach,23
Aroostook ,Northern Maine Fair (AK02),1919,New Brunswick Greening,23
Aroostook ,Northern Maine Fair (AK02),1919,Red Astrachan,23
Aroostook ,Northern Maine Fair (AK02),1919,Sops of Wine,23
Aroostook ,Northern Maine Fair (AK02),1919,Tetofsky,23
Aroostook ,Northern Maine Fair (AK02),1919,Wealthy,23
Aroostook ,Northern Maine Fair (AK02),1919,Wolf River,23
Aroostook ,Northern Maine Fair (AK02),1919,Yellow Bellflower,23
Aroostook ,Northern Maine Fair (AK02),1919,Yellow Transparent,23
Aroostook ,Northern Maine Fair (AK02),1920,Alexander,19
Aroostook ,Northern Maine Fair (AK02),1920,Araboskoe,19
Aroostook ,Northern Maine Fair (AK02),1920,Duchess,19
Aroostook ,Northern Maine Fair (AK02),1920,Dudley's Winter,19
Aroostook ,Northern Maine Fair (AK02),1920,Early Scarlet,19
Aroostook ,Northern Maine Fair (AK02),1920,Early Sweet,19
Aroostook ,Northern Maine Fair (AK02),1920,Hayford's Sweet,19
Aroostook ,Northern Maine Fair (AK02),1920,Jacobs Sweet,19
Aroostook ,Northern Maine Fair (AK02),1920,Ladies' Sweet,19
Aroostook ,Northern Maine Fair (AK02),1920,Longfield,19
Aroostook ,Northern Maine Fair (AK02),1920,McIntosh Red,19
Aroostook ,Northern Maine Fair (AK02),1920,Monroe Sweet,19
Aroostook ,Northern Maine Fair (AK02),1920,Montreal Peach,19
Aroostook ,Northern Maine Fair (AK02),1920,Quebec Sweet,19
Aroostook ,Northern Maine Fair (AK02),1920,Sops of Wine,19
Aroostook ,Northern Maine Fair (AK02),1920,Tetofsky,19
Aroostook ,Northern Maine Fair (AK02),1920,Wealthy,19
Aroostook ,Northern Maine Fair (AK02),1920,Wolf River,19
Aroostook ,Northern Maine Fair (AK02),1920,Yellow Transparent,19
Aroostook ,Northern Maine Fair (AK02),1921,Alexander,23
Aroostook ,Northern Maine Fair (AK02),1921,Araboskoe,23
Aroostook ,Northern Maine Fair (AK02),1921,Arctic,23
Aroostook ,Northern Maine Fair (AK02),1921,Duchess,23
Aroostook ,Northern Maine Fair (AK02),1921,Dudley's Winter,23
Aroostook ,Northern Maine Fair (AK02),1921,Early Scarlet,23
Aroostook ,Northern Maine Fair (AK02),1921,Fameuse,23
Aroostook ,Northern Maine Fair (AK02),1921,Hayford's Sweet,23
Aroostook ,Northern Maine Fair (AK02),1921,Jacobs Sweet,23
Aroostook ,Northern Maine Fair (AK02),1921,Ladies' Sweet,23
Aroostook ,Northern Maine Fair (AK02),1921,Longfield,23
Aroostook ,Northern Maine Fair (AK02),1921,McIntosh Red,23
Aroostook ,Northern Maine Fair (AK02),1921,Monroe Sweet,23
Aroostook ,Northern Maine Fair (AK02),1921,Montreal Peach,23
Aroostook ,Northern Maine Fair (AK02),1921,New Brunswick Greening,23
Aroostook ,Northern Maine Fair (AK02),1921,Red Astrachan,23
Aroostook ,Northern Maine Fair (AK02),1921,Russet,23
Aroostook ,Northern Maine Fair (AK02),1921,Sops of Wine,23
Aroostook ,Northern Maine Fair (AK02),1921,Tetofsky,23
Aroostook ,Northern Maine Fair (AK02),1921,Wealthy,23
Aroostook ,Northern Maine Fair (AK02),1921,Wolf River,23
Aroostook ,Northern Maine Fair (AK02),1921,Yellow Bellflower,23
Aroostook ,Northern Maine Fair (AK02),1921,Yellow Transparent,23
Aroostook ,Northern Maine Fair (AK02),1924,Alexander,22
Aroostook ,Northern Maine Fair (AK02),1924,Araboskoe,22
Aroostook ,Northern Maine Fair (AK02),1924,Arctic,22
Aroostook ,Northern Maine Fair (AK02),1924,Duchess,22
Aroostook ,Northern Maine Fair (AK02),1924,Dudley's Winter,22
Aroostook ,Northern Maine Fair (AK02),1924,Early Scarlet,22
Aroostook ,Northern Maine Fair (AK02),1924,Early Sweet,22
Aroostook ,Northern Maine Fair (AK02),1924,Fameuse,22
Aroostook ,Northern Maine Fair (AK02),1924,Hayford's Sweet,22
Aroostook ,Northern Maine Fair (AK02),1924,Ladies' Sweet,22
Aroostook ,Northern Maine Fair (AK02),1924,Longfield,22
Aroostook ,Northern Maine Fair (AK02),1924,McIntosh Red,22
Aroostook ,Northern Maine Fair (AK02),1924,Monroe Sweet,22
Aroostook ,Northern Maine Fair (AK02),1924,Montreal Peach,22
Aroostook ,Northern Maine Fair (AK02),1924,New Brunswick Greening,22
Aroostook ,Northern Maine Fair (AK02),1924,Red Astrachan,22
Aroostook ,Northern Maine Fair (AK02),1924,Russet,22
Aroostook ,Northern Maine Fair (AK02),1924,Tetofsky,22
Aroostook ,Northern Maine Fair (AK02),1924,Walbridge,22
Aroostook ,Northern Maine Fair (AK02),1924,Wealthy,22
Aroostook ,Northern Maine Fair (AK02),1924,Wolf River,22
Aroostook ,Northern Maine Fair (AK02),1924,Yellow Transparent,22
Aroostook ,Northern Maine Fair (AK02),1925,Araboskoe,20
Aroostook ,Northern Maine Fair (AK02),1925,Arctic,20
Aroostook ,Northern Maine Fair (AK02),1925,Duchess,20
Aroostook ,Northern Maine Fair (AK02),1925,Dudley's Winter,20
Aroostook ,Northern Maine Fair (AK02),1925,Early Scarlet,20
Aroostook ,Northern Maine Fair (AK02),1925,Early Sweet,20
Aroostook ,Northern Maine Fair (AK02),1925,Fameuse,20
Aroostook ,Northern Maine Fair (AK02),1925,Hayford's Sweet,20
Aroostook ,Northern Maine Fair (AK02),1925,Hubbardston Nonesuch,20
Aroostook ,Northern Maine Fair (AK02),1925,Jacobs Sweet,20
Aroostook ,Northern Maine Fair (AK02),1925,Ladies' Sweet,20
Aroostook ,Northern Maine Fair (AK02),1925,Longfield,20
Aroostook ,Northern Maine Fair (AK02),1925,Monroe Sweet,20
Aroostook ,Northern Maine Fair (AK02),1925,New Brunswick Greening,20
Aroostook ,Northern Maine Fair (AK02),1925,St. Lawrence,20
Aroostook ,Northern Maine Fair (AK02),1925,Tetofsky,20
Aroostook ,Northern Maine Fair (AK02),1925,Walbridge,20
Aroostook ,Northern Maine Fair (AK02),1925,Wealthy,20
Aroostook ,Northern Maine Fair (AK02),1925,Wolf River,20
Aroostook ,Northern Maine Fair (AK02),1925,Yellow Transparent,20
Aroostook ,Mapleton Grange (AK03),1889,Alexander,5
Aroostook ,Mapleton Grange (AK03),1889,Duchess,5
Aroostook ,Mapleton Grange (AK03),1889,Fameuse,5
Aroostook ,Mapleton Grange (AK03),1889,Wealthy,5
Aroostook ,Mapleton Grange (AK03),1889,Total,5
Aroostook ,Fort Fairfield (AK04),1893,Alexander,8
Aroostook ,Fort Fairfield (AK04),1893,Duchess,8
Aroostook ,Fort Fairfield (AK04),1893,Dudley Winter,8
Aroostook ,Fort Fairfield (AK04),1893,Fameuse,8
Aroostook ,Fort Fairfield (AK04),1893,Tetofsky,8
Aroostook ,Fort Fairfield (AK04),1893,Wealthy,8
Aroostook ,Fort Fairfield (AK04),1893,Yellow Transparent,8
Aroostook ,Fort Fairfield (AK04),1893,Total,8
Aroostook ,So. Aroostook Ag. Soc. (AK05),1898,Alexander,4
Aroostook ,So. Aroostook Ag. Soc. (AK05),1898,Duchess,4
Aroostook ,So. Aroostook Ag. Soc. (AK05),1898,Pearmain,4
Aroostook ,So. Aroostook Ag. Soc. (AK05),1898,Russet,4
Lincoln ,Bristol,1872,Baldwin,5
Lincoln ,Bristol,1872,French Dwarf,5
Lincoln ,Bristol,1872,Greening,5
Lincoln ,Bristol,1872,Peck's Pleasant,5
Lincoln ,Bristol,1872,Porter,5
Lincoln ,Bristol,1873,Baldwin,5
Lincoln ,Bristol,1873,Greening,5
Lincoln ,Bristol,1873,Kavanagh,5
Lincoln ,Bristol,1873,Porter,5
Lincoln ,Bristol,1873,Yellow Bellflower,5
Lincoln ,Bristol,1874,Baldwin,16
Lincoln ,Bristol,1874,Duchesse de Ogdensburg,16
Lincoln ,Bristol,1874,Gravenstein,16
Lincoln ,Bristol,1874,Greening,16
Lincoln ,Bristol,1874,High Top Sweet,16
Lincoln ,Bristol,1874,Hyslop Crab,16
Lincoln ,Bristol,1874,Lincoln Pippin,16
Lincoln ,Bristol,1874,Maiden's Blush,16
Lincoln ,Bristol,1874,Nonesuch,16
Lincoln ,Bristol,1874,Northern Spy,16
Lincoln ,Bristol,1874,Pearmain,16
Lincoln ,Bristol,1874,Porter,16
Lincoln ,Bristol,1874,Pumpkin Sweet,16
Lincoln ,Bristol,1874,Russet,16
Lincoln ,Bristol,1874,Tomato,16
Lincoln ,Bristol,1874,Winter Sweet,16
Lincoln ,Bristol,1875,(Pear) Bell Lucrative,41
Lincoln ,Bristol,1875,(Pear) Beurre Diel,41
Lincoln ,Bristol,1875,(Pear) Doyenne D'Ete,41
Lincoln ,Bristol,1875,(Pear) Duchesse,41
Lincoln ,Bristol,1875,(Pear) Flemish Beauty,41
Lincoln ,Bristol,1875,(Pear) Fulton,41
Lincoln ,Bristol,1875,(Pear) Louise Bonne de Jersey,41
Lincoln ,Bristol,1875,(Pear) St. Ghislain,41
Lincoln ,Bristol,1875,Baldwin,41
Lincoln ,Bristol,1875,Clark,41
Lincoln ,Bristol,1875,Connecticut Winter Sweet,41
Lincoln ,Bristol,1875,Duchesse de Ogdensburg,41
Lincoln ,Bristol,1875,Dwarf,41
Lincoln ,Bristol,1875,English Russet,41
Lincoln ,Bristol,1875,Eve's,41
Lincoln ,Bristol,1875,Fall Sweet,41
Lincoln ,Bristol,1875,Golden Orb,41
Lincoln ,Bristol,1875,Gravenstein,41
Lincoln ,Bristol,1875,Gray Russet,41
Lincoln ,Bristol,1875,Green Russet,41
Lincoln ,Bristol,1875,Greening,41
Lincoln ,Bristol,1875,Hubbard,41
Lincoln ,Bristol,1875,Hubbardston,41
Lincoln ,Bristol,1875,Maiden's Blush,41
Lincoln ,Bristol,1875,Mother,41
Lincoln ,Bristol,1875,New York Pippins,41
Lincoln ,Bristol,1875,Nonesuch,41
Lincoln ,Bristol,1875,Pearmain,41
Lincoln ,Bristol,1875,Peck's Pleasant,41
Lincoln ,Bristol,1875,Pippins,41
Lincoln ,Bristol,1875,Porter,41
Lincoln ,Bristol,1875,Pound,41
Lincoln ,Bristol,1875,Rebson Pippin,41
Lincoln ,Bristol,1875,Red Williams,41
Lincoln ,Bristol,1875,Rhode Island Greening,41
Lincoln ,Bristol,1875,Roxbury Russet,41
Lincoln ,Bristol,1875,Russet,41
Lincoln ,Bristol,1875,Walpole Ledgings,41
Lincoln ,Bristol,1875,Winter Bell-flower,41
Lincoln ,Bristol,1875,Winter Sweet,41
Lincoln ,Bristol,1875,Yellow Bellflower,41
Lincoln ,Bristol,1877,(Pear) Vicar of Wakefield,24
Lincoln ,Bristol,1877,Baldwin,24
Lincoln ,Bristol,1877,Ben Davis,24
Lincoln ,Bristol,1877,Black Baldwin,24
Lincoln ,Bristol,1877,Clark,24
Lincoln ,Bristol,1877,Dwarf,24
Lincoln ,Bristol,1877,English Russet,24
Lincoln ,Bristol,1877,Fall Pippin,24
Lincoln ,Bristol,1877,Greening,24
Lincoln ,Bristol,1877,Hubbardston,24
Lincoln ,Bristol,1877,Kavanagh,24
Lincoln ,Bristol,1877,Mother,24
Lincoln ,Bristol,1877,N. Y. Greening,24
Lincoln ,Bristol,1877,Nonesuch,24
Lincoln ,Bristol,1877,Northern Spy,24
Lincoln ,Bristol,1877,Peck's Pleasant,24
Lincoln ,Bristol,1877,Porter,24
Lincoln ,Bristol,1877,Pumpkin Sweet,24
Lincoln ,Bristol,1877,Rhode Island Greening,24
Lincoln ,Bristol,1877,Russet,24
Lincoln ,Bristol,1877,Twenty Ounce,24
Lincoln ,Bristol,1877,Winter Greening,24
Lincoln ,Bristol,1877,Winthrop Greening,24
Lincoln ,Bristol,1877,Yellow Bellflower,24
Lincoln ,Bristol,1879,(Pear) Bartlett,37
Lincoln ,Bristol,1879,(Pear) Beau Ideal,37
Lincoln ,Bristol,1879,(Pear) Duchesse,37
Lincoln ,Bristol,1879,(Pear) Flemish Beauty,37
Lincoln ,Bristol,1879,(Pear) Lawrence,37
Lincoln ,Bristol,1879,(Pear) Louise Bonne de Jersey,37
Lincoln ,Bristol,1879,Baldwin,37
Lincoln ,Bristol,1879,Black Oxford,37
Lincoln ,Bristol,1879,Chamberlain,37
Lincoln ,Bristol,1879,Clark,37
Lincoln ,Bristol,1879,Colvert,37
Lincoln ,Bristol,1879,Duchess of Oldenburg,37
Lincoln ,Bristol,1879,English Russet,37
Lincoln ,Bristol,1879,Fall Pippin,37
Lincoln ,Bristol,1879,Franklin,37
Lincoln ,Bristol,1879,French Dwarf,37
Lincoln ,Bristol,1879,Gardner,37
Lincoln ,Bristol,1879,Gillaflower,37
Lincoln ,Bristol,1879,Golden Russet,37
Lincoln ,Bristol,1879,Gravenstein,37
Lincoln ,Bristol,1879,Hunter,37
Lincoln ,Bristol,1879,Hyslop Crab,37
Lincoln ,Bristol,1879,Jewett's Fine Red,37
Lincoln ,Bristol,1879,Kavanagh,37
Lincoln ,Bristol,1879,King of Tompkins County,37
Lincoln ,Bristol,1879,Little Nonesuch,37
Lincoln ,Bristol,1879,New York Russet,37
Lincoln ,Bristol,1879,Nonesuch,37
Lincoln ,Bristol,1879,Northern Spy,37
Lincoln ,Bristol,1879,Peck's Pleasant,37
Lincoln ,Bristol,1879,Porter,37
Lincoln ,Bristol,1879,Pumpkin Sweet,37
Lincoln ,Bristol,1879,Tolman Sweet,37
Lincoln ,Bristol,1879,Tomato,37
Lincoln ,Bristol,1879,Wagner,37
Lincoln ,Bristol,1879,Winthrop Greening,37
Lincoln ,Bristol,1879,Yellow Bellflower,37
Lincoln ,Bristol,1880,(Pear) Louise Bonne de Jersey,7
Lincoln ,Bristol,1880,Golden Crab,7
Lincoln ,Bristol,1880,Gravenstein,7
Lincoln ,Bristol,1880,Howe,7
Lincoln ,Bristol,1880,New York Pippins,7
Lincoln ,Bristol,1880,Porter,7
Lincoln ,Bristol,1880,Yellow Bellflower,7
Lincoln ,Bristol,1883,(Pear) Louise Bonne de Jersey,60
Lincoln ,Bristol,1883,(Pear) Vicar of Wakefield,60
Lincoln ,Bristol,1883,American Beauty,60
Lincoln ,Bristol,1883,Autumn Strawberry,60
Lincoln ,Bristol,1883,Baldwin,60
Lincoln ,Bristol,1883,Ben Davis,60
Lincoln ,Bristol,1883,Black Russet,60
Lincoln ,Bristol,1883,Blue Pearmain,60
Lincoln ,Bristol,1883,Cayuga Red Stripe,60
Lincoln ,Bristol,1883,Chamberlain,60
Lincoln ,Bristol,1883,Clark,60
Lincoln ,Bristol,1883,Colvert,60
Lincoln ,Bristol,1883,Cooper Market,60
Lincoln ,Bristol,1883,Early Bellflower,60
Lincoln ,Bristol,1883,English Russet,60
Lincoln ,Bristol,1883,Fall Genneting,60
Lincoln ,Bristol,1883,Fall Pippin,60
Lincoln ,Bristol,1883,Fameuse,60
Lincoln ,Bristol,1883,Gardner,60
Lincoln ,Bristol,1883,Gilford Sweet,60
Lincoln ,Bristol,1883,Golden Russet,60
Lincoln ,Bristol,1883,Gravenstein,60
Lincoln ,Bristol,1883,Greening,60
Lincoln ,Bristol,1883,Harvest Greenings,60
Lincoln ,Bristol,1883,High Top Sweet,60
Lincoln ,Bristol,1883,House,60
Lincoln ,Bristol,1883,Hyslop Crab,60
Lincoln ,Bristol,1883,Jewett's Fine Red,60
Lincoln ,Bristol,1883,Kavanagh,60
Lincoln ,Bristol,1883,King of Tompkins County,60
Lincoln ,Bristol,1883,Lincoln Pippin,60
Lincoln ,Bristol,1883,Maiden's Blush,60
Lincoln ,Bristol,1883,Nancy,60
Lincoln ,Bristol,1883,Native Russet,60
Lincoln ,Bristol,1883,Nonesuch,60
Lincoln ,Bristol,1883,Northern Spy,60
Lincoln ,Bristol,1883,Peck's Pleasant,60
Lincoln ,Bristol,1883,Porter,60
Lincoln ,Bristol,1883,Pumpkin Sour,60
Lincoln ,Bristol,1883,Pumpkin Sweet,60
Lincoln ,Bristol,1883,Red Beauty,60
Lincoln ,Bristol,1883,Rhode Island Greening,60
Lincoln ,Bristol,1883,Roxbury Russet,60
Lincoln ,Bristol,1883,Russet,60
Lincoln ,Bristol,1883,Russian Crab,60
Lincoln ,Bristol,1883,Siberian August,60
Lincoln ,Bristol,1883,Siberian Crab,60
Lincoln ,Bristol,1883,Smyth's Cider,60
Lincoln ,Bristol,1883,Spitzenburg,60
Lincoln ,Bristol,1883,St. Lawrence,60
Lincoln ,Bristol,1883,Susan,60
Lincoln ,Bristol,1883,Sweet Greening,60
Lincoln ,Bristol,1883,Tolman Sweet,60
Lincoln ,Bristol,1883,Transcendent Crab,60
Lincoln ,Bristol,1883,Twenty Ounce,60
Lincoln ,Bristol,1883,Wagner,60
Lincoln ,Bristol,1883,Winn Russet,60
Lincoln ,Bristol,1883,Winter Sweet,60
Lincoln ,Bristol,1883,Winthrop Greening,60
Lincoln ,Bristol,1883,Yellow Bellflower,60
Lincoln ,Bristol,1885,(Pear) Clapp's Favorite,30
Lincoln ,Bristol,1885,(Pear) Sheldon,30
Lincoln ,Bristol,1885,Baldwin,30
Lincoln ,Bristol,1885,Ben Davis,30
Lincoln ,Bristol,1885,Black Oxford,30
Lincoln ,Bristol,1885,Blue Pearmain,30
Lincoln ,Bristol,1885,Chenango Strawberry,30
Lincoln ,Bristol,1885,Clark,30
Lincoln ,Bristol,1885,Colvert,30
Lincoln ,Bristol,1885,Cooper Market,30
Lincoln ,Bristol,1885,Fall Pippin,30
Lincoln ,Bristol,1885,Fameuse,30
Lincoln ,Bristol,1885,Golden Orb,30
Lincoln ,Bristol,1885,Gravenstein,30
Lincoln ,Bristol,1885,Greening,30
Lincoln ,Bristol,1885,High Top Sweet,30
Lincoln ,Bristol,1885,Jewett's Fine Red,30
Lincoln ,Bristol,1885,Lincoln Pippin,30
Lincoln ,Bristol,1885,New York Pippins,30
Lincoln ,Bristol,1885,Nonesuch,30
Lincoln ,Bristol,1885,Northern Spy,30
Lincoln ,Bristol,1885,Peck's Pleasant,30
Lincoln ,Bristol,1885,Porter,30
Lincoln ,Bristol,1885,Primate,30
Lincoln ,Bristol,1885,Red Astrachan,30
Lincoln ,Bristol,1885,Strawberry Sweet,30
Lincoln ,Bristol,1885,Transcendent Crab,30
Lincoln ,Bristol,1885,Twenty Ounce,30
Lincoln ,Bristol,1885,Vaughn,30
Lincoln ,Bristol,1885,Warren Russet,30
Lincoln ,Bristol,1886,(Pear) Clapp's Favorite,2
Lincoln ,Bristol,1886,(Pear) Louise Bonne de Jersey,2
Lincoln ,Bristol,1888,(Pear) Clapp's Favorite,8
Lincoln ,Bristol,1888,Baldwin,8
Lincoln ,Bristol,1888,Black Oxford,8
